anime_id,name,genre,type,episodes,rating,members
2019,"DNA Sights 999.9",200,4,1,6.3,1048
3808,"Futari Daka",1675,6,36,6.3,234
8152,"Gegege no Kitarou (1985 Movie)",1283,1,1,6.3,232
13993,"Goulart Knights: Evoked the Beginning White",732,4,1,6.3,1746
21809,"Kenzen Robo Daimidaler",1908,6,12,6.3,33059
3155,"Kingyo Chuuihou! (Movie)",551,1,1,6.3,301
11505,"Kiss Dum: Omokage",3084,5,1,6.3,605
1899,"Masou Kishin Cybuster",1618,6,26,6.3,1342
1188,"Momoiro Sisters",2350,6,24,6.3,1366
25641,"Monotonous Purgatory",3116,2,1,6.3,515
3936,"Personal Computer Travel Tanteidan",1578,6,26,6.3,606
6523,"Porong Porong Pororo",3023,6,52,6.3,197
4566,"Prism Ark Specials",404,5,6,6.3,1636
29035,"Robot Girls Z Plus",2172,3,6,6.3,3863
839,"Samurai Spirits 2: Asura Zanmaden",910,4,2,6.3,1317
30390,"Sengoku Musou: Sengoku Musou High School",2291,5,8,6.3,735
11561,"Sougen no Ko Tenguri",1454,1,1,6.3,406
6899,"Stitch!: Itazura Alien no Daibouken",1349,6,29,6.3,875
6900,"Tamagotchi!",2105,6,143,6.3,536
2102,"Tattoon Master",1396,4,2,6.3,1370
773,"Tenamonya Voyagers",1264,4,4,6.3,1755
13967,"Thermae Romae x Asahi Shimbun Digital Collaboration",2085,5,1,6.3,480
7691,"Tokimeki Memorial 4 OVA",2887,4,1,6.3,1260
4584,"Topo Gigio",1342,6,21,6.3,981
346,"W: Wish",2516,6,13,6.3,10523
7463,"Weiß Survive R",1859,6,12,6.3,7275
11537,"Yamatarou Kaeru",3023,4,1,6.3,332
10330,"Bakugan Battle Brawlers: Mechtanium Surge",225,6,46,6.29,8662
9991,"Bremen 4: Jigoku no Naka no Tenshi-tachi",1594,5,1,6.29,249
8132,"Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors",971,1,1,6.29,1208
15979,"Eureka Seven AO: Aratanari Fukaki Ao",2350,3,10,6.29,3331
1157,"Final Fantasy: Unlimited",262,6,25,6.29,25652
3151,"Genei Toushi Bastof Lemon",1616,6,26,6.29,666
141,"Jinki:Extend",3099,6,12,6.29,7496
8196,"Kawasaki Frontale x Tentai Senshi Sunred 2nd Season",2233,5,1,6.29,321
1561,"Lovedol: Lovely Idol",2892,6,12,6.29,5825
24417,"Maido! Urayasu Tekkin Kazoku",2344,6,25,6.29,407
1984,"Memory",3143,1,1,6.29,1709
7247,"Naked Wolves",554,6,52,6.29,317
9782,"Norageki!",3166,4,1,6.29,6727
11873,"Oraa Guzura Dado (1987)",2105,6,44,6.29,178
1938,"Shin Kaitei Gunkan",229,4,2,6.29,877
32039,"Show By Rock!! Short!!",2188,6,12,6.29,5672
10263,"Sonic X Pilot",1345,5,2,6.29,1795
1862,"Strike Witches OVA",856,4,1,6.29,18236
13675,"Taisei Kensetsu: Bosporus Kaikyou Tunnel",2438,5,1,6.29,2707
17879,"Tamako Market Specials",1677,5,6,6.29,12141
24527,"Yomigaeru Sora Pilot",1115,5,1,6.29,298
7939,"Animation!",1201,4,13,6.28,407
13143,"Baku Tech! Bakugan",950,6,51,6.28,1752
4419,"Catman",2021,3,7,6.28,1555
3962,"Chocolate Underground",2105,3,13,6.28,9351
32932,"Choujuu Giga",3193,3,-1,6.28,466
5629,"Choujuu Kishin Dancougar: Hakunetsu no Shuushou",3103,4,4,6.28,419
841,"Colorful",1954,6,16,6.28,13960
10177,"DD Hokuto no Ken",3180,6,12,6.28,2348
904,"Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da",71,1,1,6.28,49949
25495,"fake!fake!",3116,2,1,6.28,548
3294,"Gasshin Sentai Mechander Robo",3082,6,35,6.28,287
33808,"Girlfriend (Note)",3124,3,3,6.28,1942
3020,"Gu-Gu Ganmo",2294,6,50,6.28,259
11005,"Holy Knight",2754,4,2,6.28,20589
1427,"Lupin III: Ikiteita Majutsushi",1392,4,1,6.28,2697
5723,"Mobile Suit Gundam: More Information on the Universal Century",3087,5,10,6.28,1350
1139,"Monkey Magic",1535,6,13,6.28,356
16335,"Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special",1063,5,1,6.28,5477
838,"Narutaru: Mukuro Naru Hoshi Tama Taru Ko",2732,6,13,6.28,18031
2083,"Natsuki Crisis",1040,4,2,6.28,1186
14519,"Neko Ramen: Ore no Shouyu Aji",1677,3,13,6.28,256
439,"RG Veda",1423,4,2,6.28,5070
14583,"Rinne no Lagrange Specials",1677,5,6,6.28,3291
5314,"Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon",1270,1,1,6.28,350
10201,"Senkou no Night Raid Picture Drama",988,5,1,6.28,1543
3599,"Shin Kujakuou",689,4,2,6.28,743
11791,"Sore Ike! Anpanman: Ruby no Negai",2106,1,1,6.28,162
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...",3099,1,1,6.28,302
9002,"True Tears: Raigomaru to Jibeta no Monogatari",3023,5,1,6.28,5110
2301,"Uchuu no Kishi Tekkaman Blade OVA: Missing Link",1093,4,1,6.28,1056
29123,"World Calling",3116,2,1,6.28,578
5474,"Yobarete Tobidete Akubi-chan",1974,6,26,6.28,233
14231,"Akuemon",2851,4,1,6.27,453
1202,"Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo",245,4,1,6.27,10531
18767,"BlazBlue: Alter Memory",872,6,12,6.27,52965
23365,"By Your Side",3116,2,1,6.27,550
2981,"Chika Gentou Gekiga: Shoujo Tsubaki",2526,1,1,6.27,8214
18755,"Donyatsu",2318,1,12,6.27,2168
7491,"Dragon Quest Retsuden: Roto no Monshou",1550,1,1,6.27,590
33045,"Dream Festival!",3116,3,12,6.27,4761
4003,"Dream Hunter Rem",2759,4,4,6.27,1442
23409,"Duel Masters VS",130,6,49,6.27,374
1324,"Earthian",2735,4,4,6.27,5394
498,"Haja Taisei Dangaiou",326,4,3,6.27,2350
14095,"Kamen Rider Fourze x Crayon Shin-chan",552,5,4,6.27,440
2049,"Kouryuu Densetsu Villgust",76,4,2,6.27,1079
17815,"Kyoto Animation: Kasa-hen",2780,5,1,6.27,2317
4129,"Mahou no Tenshi Creamy Mami: Curtain Call",2193,2,1,6.27,298
12449,"Maken-Ki! Specials",2778,5,6,6.27,13691
29765,"Metropolis (2009)",NaN,1,1,6.27,313
7415,"Mukougaoka Chisato wa Tada Mitsumeteita no Datta",3116,2,1,6.27,794
10481,"Otohime Connection",2653,4,1,6.27,259
2332,"Plastic Little",49,4,1,6.27,7287
7468,"Princess Lover! Picture Drama",1881,5,6,6.27,7132
11547,"Sengoku☆Paradise Kiwami",410,6,26,6.27,3473
10525,"Shinseiki Duel Masters Flash",2105,6,24,6.27,314
32309,"Tabi Machi Late Show",2438,6,4,6.27,5430
686,"To Heart: Remember My Memories Specials",2163,5,7,6.27,2198
9794,"Tono to Issho 1.5",2078,4,1,6.27,462
648,"Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary",1749,6,13,6.27,5200
4484,"Umi no Yami, Tsuki no Kage",2571,4,3,6.27,483
20053,"Wizard Barristers: Benmashi Cecil",3054,6,12,6.27,38188
5133,"100-man-nen Chikyuu no Tabi: Bander Book",3232,5,1,6.26,429
6074,"21 Emon Uchuu ike! Hadashi no Princess",2330,1,1,6.26,260
2689,"Akai Koudan Zillion: Utahime Yakyoku",1645,5,1,6.26,533
21523,"Baku Tech! Bakugan Gachi",950,6,39,6.26,690
2823,"Barbapapa",1958,6,45,6.26,1385
5289,"Beast Wars Second: LioConvoy in Imminent Danger!",353,1,1,6.26,685
12877,"Bokurano Recap",2612,5,1,6.26,1737
2830,"Chibikko Remi to Meiken Kapi",1503,1,1,6.26,351
1283,"Choujuu Densetsu Gestalt",1317,4,2,6.26,2601
7290,"Cyborg 009: Kaijuu Sensou",353,1,1,6.26,806
2287,"Fighting Foodons",1275,6,26,6.26,2580
1056,"Good Morning Call",1790,4,1,6.26,3970
10477,"Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special",2317,5,1,6.26,8434
4713,"Heart no Kuni no Alice: Wonderful Wonder World",2788,1,1,6.26,20532
3406,"iDOLM@STER Xenoglossia Specials",2178,5,9,6.26,2377
5876,"Izumo",1520,4,2,6.26,276
9951,"Jiu Se Lu",3261,1,1,6.26,775
2092,"Kiss wa Hitomi ni Shite",2277,4,1,6.26,356
1909,"Kusatta Kyoushi no Houteishiki",2281,4,2,6.26,2649
13789,"Little Nemo Pilot",1195,5,1,6.26,407
8792,"Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!",1677,4,1,6.26,6996
32927,"Mobile Suit Gundam UC: A Phantom World",1053,5,1,6.25,383
5584,"New Dream Hunter Rem: Setsuriku no Mudenmekyu",2759,4,1,6.26,502
7876,"Oz no Mahoutsukai",2780,1,1,6.26,357
20555,"SoniAni: Super Sonico The Animation",3137,6,12,6.26,45748
854,"Soul Link",113,6,12,6.26,14641
33902,"Suntory Minami Alps no Tennen Mizu",2709,5,3,6.26,3700
2388,"Tachiguishi Retsuden",1677,1,1,6.26,445
31221,"Tantei Team KZ Jiken Note",3159,6,16,6.26,9410
5462,"Top wo Nerae! Kagaku Kouza",2317,5,6,6.26,5479
28251,"Uribyeol ilhowa ulrookso",2108,1,1,6.22,283
31551,"Yurumates 3D Plus: Natsuyasumi Maison du Wish Report",2333,4,1,6.26,280
14949,"Yurumates 3D: Ushinawareta Genjitsu",2333,4,1,6.26,1095
7739,"11eyes: Momoiro Genmutan",1955,5,1,6.25,28144
8216,"Aa Harimanada",3077,6,23,6.25,640
1224,"Aquarian Age: Sign for Evolution",258,6,13,6.25,9268
5421,"Ark",915,1,1,6.25,721
2414,"Assemble Insert",2243,4,2,6.25,1566
22547,"Blade &amp; Soul",250,6,13,6.25,72692
7597,"Boku, Otaryman.",2333,4,1,6.25,3294
11705,"Dragon Age: Blood Mage no Seisen",872,1,1,6.25,6341
5689,"Eien no Filena",1423,4,6,6.25,301
426,"Final Fantasy",58,4,4,6.25,10325
7867,"Gon",290,6,50,6.25,917
24127,"Hashi no Mukou",2945,3,1,6.25,792
2545,"Huckleberry no Bouken",1453,6,26,6.25,748
32548,"Imawa no Kuni no Alice",1,3,1,6.25,824
5287,"Ippatsu Kanta-kun",96,6,53,6.25,310
6875,"Iron Man",772,6,12,6.25,17403
3889,"Junk Boy",1919,4,1,6.25,3156
6932,"Kemono to Chat",1677,4,1,6.25,1175
4461,"Kouchou-sensei to Kujira",2438,1,1,6.25,1441
8919,"Licca-chan no Nichiyoubi",1195,4,1,6.25,289
8431,"Mahou no Star Magical Emi: Kumo Hikaru",2342,4,1,6.25,368
4187,"Megumi",2941,3,1,6.25,1105
24835,"Mobile Suit Gundam-san",2172,6,13,6.25,3598
571,"Moldiver",556,4,6,6.25,1584
2567,"Pinocchio yori Piccolino no Bouken",1594,6,52,6.25,852
30686,"Pokemon XY: Hoopa no Odemashi Daisakusen!!",1974,5,6,6.25,1544
6385,"Pokemon: Slowking no Ichinichi",2814,5,1,6.25,6090
13855,"Queen&#039;s Blade: Rebellion Specials",2749,5,6,6.25,4989
5080,"Quiz Magic Academy: The Original Animation",1996,4,1,6.25,7367
3509,"Riki-Oh: Toukatsu Jigoku",1045,4,1,6.25,1319
10301,"Rio: Rainbow Gate! Special",1859,5,1,6.25,3037
17165,"SF Saiyuuki Starzinger (Movie)",1618,1,1,6.25,207
9768,"Shima Shima Tora no Shimajirou",1285,6,726,6.25,237
7510,"Shisha no Sho",2746,1,1,6.25,722
8964,"Stitch!: Zutto Saikou no Tomodachi",1342,6,29,6.25,751
11099,"Tiger &amp; Bunny Pilot",652,5,1,6.25,5936
13495,"Tokyo Disney Resort: Yume ga Kanau Basho",3255,5,1,6.25,727
12121,"Towa no Kizuna",3116,2,1,6.25,1692
2690,"Urban Square: Kouhaku no Tsuigeki",1129,4,1,6.25,656
6616,"Watashi no Coffee Samurai: Jihanki-teki na Kareshi",1145,5,1,6.25,1335
2015,"Wind: A Breath of Heart",2294,4,1,6.25,1557
1026,"Yakumo Tatsu",1575,4,2,6.25,2427
31994,"Yami Shibai 3rd Season",2378,6,13,6.25,10557
1484,"Youma",675,4,2,6.25,4244
204,"Yumeria",453,6,12,6.25,19138
7770,"Yutori-chan",2350,3,25,6.25,3516
4444,"Zero Duel Masters",1326,6,12,6.25,1217
12589,"3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!",1594,1,1,6.24,282
9846,"Attraction",3143,3,1,6.24,1430
767,"Burn Up!",462,4,1,6.24,4184
2827,"Calimero",1677,6,45,6.24,2279
3506,"Connected",2382,2,1,6.24,2697
3840,"Crystal Blaze",1160,6,12,6.24,11974
11471,"Dororo",1,5,1,6.24,278
6680,"Doujouji",2983,1,1,6.24,736
15883,"Fantasista Doll",2834,6,12,6.24,18799
2066,"Gall Force: The Revolution",318,4,4,6.24,686
7427,"Getsumen To Heiki Mina Specials",479,5,2,6.24,804
2473,"Ginga Ojousama Densetsu Yuna: Kanashimi no Siren",98,4,2,6.24,1748
31065,"Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai",1160,5,1,6.24,1379
6965,"Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi",1200,1,1,6.24,203
30922,"Kaze no Matasaburou (Movie)",2873,1,1,6.24,1131
5783,"Koisuru Tenshi Angelique: Chibi Character Adventure",1200,5,1,6.24,516
9423,"Koko ni Iru",3255,3,1,6.24,401
6327,"Miracle Train: Chuo-sen e Youkoso",2864,5,1,6.24,2961
32959,"Mirai no Watashi",2350,3,1,6.24,1089
10581,"Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space",777,5,1,6.24,3528
1093,"Oishinbo",2333,6,136,6.24,552
8464,"Pants no Ana",1939,4,1,6.24,236
7549,"Quiz Magic Academy: The Original Animation 2",1996,4,1,6.24,3658
756,"School Days ONA",2675,3,1,6.24,21104
31669,"Takamiya Nasuno Desu!: Teekyuu Spin-off Specials",2344,5,2,6.24,885
30916,"The Five Killers",1,3,1,6.24,312
18003,"Thermae Romae x TOTO Collaboration",2085,5,1,6.24,447
2179,"Tokimeki Memorial: Forever With You",2675,4,2,6.24,1734
748,"True Love Story",3193,4,3,6.24,3409
31736,"Valkyrie Drive: Mermaid Specials",847,5,6,6.24,5679
6918,"Wolverine",1052,6,12,6.24,14989
28433,"Baymax",2641,2,1,6.23,651
30100,"Black Bullet: Tenchuu＊Girls",2780,5,1,6.23,6806
3135,"Dragon&#039;s Heaven",254,4,1,6.23,1924
25567,"DRAMAtical Murder OVA: Data_xx_Transitory",2671,5,1,6.23,12469
9282,"Duel Masters Movie 3: Honoo no Kizuna XX",2885,1,1,6.23,436
22055,"Gakkou no Kaidan Recaps",2999,5,2,6.23,547
1200,"Gun-dou Musashi",1561,6,26,6.23,3955
28791,"Gunslinger Stratos: The Animation",1160,6,12,6.23,47587
32083,"Luck &amp; Logic",872,6,12,6.23,48314
3845,"Mahoutsukai Chappy",1595,6,39,6.23,240
9043,"Majuu Sensen",872,4,3,6.23,320
1885,"Master of Epic: The Animation Age",1959,6,12,6.23,1139
2226,"Mori no Tonto-tachi",2814,6,23,6.23,278
8842,"Oishinbo: Nichibei Kome Sensou",2333,1,1,6.23,199
31676,"Persona 2: Another Self",681,5,1,6.23,1178
14663,"Queen&#039;s Blade Rebellion vs. Hagure Yuusha no Aesthetica",839,5,1,6.23,8780
3642,"Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi",2752,2,4,6.23,3730
31133,"Shounen Sunday CM Gekijou: InuYasha-hen",669,5,2,6.23,1218
17379,"Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi",970,4,1,6.23,776
10199,"Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki",234,1,1,6.23,295
13965,"Thermae Romae x LOFT Collaboration",2085,5,1,6.23,467
4616,"Yumemiru Topo Gigio",1342,6,13,6.23,429
1228,"Chivas 1-2-3",448,4,2,6.22,2011
21999,"Duel Masters Victory V3",130,6,51,6.22,364
17727,"Haitai Nanafa 2nd Season",2356,6,13,6.22,1915
1156,"I: Wish You Were Here",804,6,4,6.22,6017
10354,"Kakomareta Sekai",2438,3,1,6.22,786
23735,"Kenzen Robo Daimidaler Specials",1908,5,6,6.22,3816
1955,"Kimagure Robot",2015,6,10,6.22,1521
3595,"Kujakuou",689,4,3,6.22,949
2461,"Metal Skin Panic MADOX-01",1090,4,1,6.22,2030
30168,"Miss Monochrome: Watashi dake no Monogatari",3116,2,1,6.22,1634
2851,"Ninku (Movie)",90,1,1,6.22,887
8312,"Piece",3116,2,1,6.22,1143
13927,"Sacred Seven: Shirogane no Tsubasa Picture Drama",629,5,2,6.22,1589
6889,"Time Bokan Series: Zenderman",110,6,52,6.22,298
8928,"Visions of Frank: Short Films by Japan&#039;s Most Audacious Animators",2358,1,9,6.22,267
25967,"Backkom Sports",2132,6,52,6.21,131
5469,"Birthday Boy",744,1,1,6.21,1196
6484,"Chokin Senshi Cashman",382,4,1,6.21,366
2693,"Detatoko Princess",1958,4,3,6.21,1220
3813,"Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan",2846,4,1,6.21,348
2322,"Giant Robo Gaiden Ginrei",1904,4,3,6.21,2223
1234,"Hand Maid Mai",1927,4,1,6.21,2621
9944,"Hime Gal♥Paradise",3246,4,9,6.21,563
6071,"Juuippiki no Neko",2780,1,1,6.21,400
766,"Kishin Houkou Demonbane",1769,4,1,6.21,7024
556,"Koutetsu Tenshi Kurumi Zero",2689,4,3,6.21,3896
669,"Kujibiki Unbalance",2249,4,3,6.21,8291
2791,"Makasete Iruka!",627,4,1,6.21,893
14049,"Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?",2896,5,1,6.21,6004
11693,"Match Uri no Shoujo",2580,1,1,6.21,158
3336,"Mezame no Hakobune",2780,4,1,6.21,1867
2304,"Mobile Suit SD Gundam Mk IV",3092,4,2,6.21,1756
1975,"Mutekiou Tri-Zenon",3099,6,22,6.21,483
17237,"Peeping Life: World History",2088,3,40,6.21,361
12065,"Queen&#039;s Blade OVA Specials",209,5,2,6.21,5535
28447,"Shingeki no Bahamut: Genesis Recap",144,5,1,6.21,6785
12367,"Shining Hearts: Shiawase no Pan",872,6,12,6.21,27273
7416,"Socket",3023,4,1,6.21,157
2314,"Tobe! Kujira no Peek",1422,1,1,6.21,286
16363,"Vanquished Queens",209,4,4,6.21,5462
22831,"Abarenbou Rikishi!! Matsutarou",3245,6,23,6.2,5568
16211,"Bakumatsu Gijinden Roman",2797,6,12,6.2,7816
23037,"Bakumatsu Rock",533,6,12,6.2,18680
1468,"Baoh Raihousha",1043,4,1,6.2,5520
1055,"Blame!",3099,3,6,6.2,13802
2723,"D4 Princess",557,6,24,6.2,1514
19235,"Dance, Dance, Dance",2841,2,1,6.2,376
19165,"Fate/Zero Cafe",2215,1,1,6.2,8130
2833,"Gulliver no Uchuu Ryokou",1644,1,1,6.2,527
3434,"Hey! Bumboo",1198,6,130,6.2,677
9911,"Houkago no Pleiades",3054,3,4,6.2,13618
932,"Ichigeki Sacchuu!! Hoihoi-san",2328,4,1,6.2,5404
588,"Itsudatte My Santa!",1855,4,2,6.2,8206
12965,"Jewelpet Movie: Sweets Dance Princess",2835,1,1,6.2,581
1926,"Jishu Seisaku Movie Binchou-tan",3137,2,1,6.2,1781
23753,"Kishin Houkou Demonbane (TV) Specials",3055,5,2,6.2,571
8180,"Koisuru Tenshi Angelique: Chibi Character Adventure 2",1200,5,1,6.2,416
7532,"Kuroi Kikori to Shiroi Kikori",2780,1,1,6.2,179
7294,"Licca-chan Fushigi na Mahou no Ring",1511,4,2,6.2,295
1874,"Love♥Love? Specials",1867,5,4,6.2,3935
25543,"M3: Sono Kuroki Hagane Recap",1053,5,1,6.19,1022
3183,"MAPS: Densetsu no Samayoeru Seijin-tachi",203,4,1,6.2,402
1175,"Metal Fighter Miku",2326,6,13,6.2,1377
1940,"Outlanders",1269,4,1,6.2,2655
3600,"Sengoku Kitan Youtouden",695,4,3,6.2,982
1099,"Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu",1451,4,1,6.2,1449
31402,"Soul Worker: Your Destiny Awaits",927,3,5,6.2,430
2421,"Super Kuma-san",1958,5,1,6.2,534
32816,"Teekyuu 6 Specials",2348,5,2,6.2,677
13983,"Thermae Romae: Kodai Romajin ga Uchuu e",2336,5,1,6.2,749
11919,"Zoku Attacker You! Kin Medal e no Michi",3216,6,52,6.2,340
5628,"21 Emon",2330,6,39,6.19,314
2051,"Akai Kiba: Blue Sonnet",824,4,5,6.19,1024
3675,"Andromeda Stories",731,5,1,6.19,737
5673,"Apfelland Monogatari",1453,1,1,6.19,818
19959,"Barbapapa (1977)",1974,6,48,6.19,236
2824,"Barbapapa Sekai wo Mawaru",1200,6,50,6.19,528
12447,"Ben-To Picture Drama",1677,5,6,6.19,6718
33522,"Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuuanzen",3251,3,6,6.2,1867
16508,"Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials",1916,5,5,6.19,2744
15993,"Ginga e Kickoff!!: Natsuyasumi Special",3259,5,1,6.19,762
31454,"Gundam: G no Reconguista - From the Past to the Future",1096,5,1,6.2,736
29975,"Gunslinger Stratos",1160,3,1,6.19,2666
3178,"Hengen Taima Yakou Karura Mau! Nara Onryou Emaki",142,1,1,6.19,506
17887,"Ichirin-sha",1091,3,1,6.19,804
10751,"Kikou Kai Galient OVA",918,4,3,6.19,328
1990,"Mahou Gakuen Lunar! Aoi Ryuu no Himitsu",1987,1,1,6.19,833
9098,"Mobile Suit SD Gundam Festival",502,1,1,6.19,913
21587,"Mou Hitotsu no Mirai wo.",3232,3,3,6.19,6580
10688,"Muybridge no Ito",2438,1,1,6.19,797
22031,"Samurai Gun Special",986,5,1,6.19,370
10869,"Scan2Go",1669,6,52,6.19,642
21441,"Taisei Kensetsu: Sri Lanka Kousokudouro",2438,5,1,6.19,1906
1452,"The Samurai",2260,4,1,6.19,839
1979,"Tobira wo Akete (1995)",2370,4,1,6.19,2351
31581,"Tsuritama: Harikitte Contest",2329,5,1,6.19,913
14359,"Vocaloid China Project Senden Animation",2841,2,5,6.19,1582
16738,"Wooser no Sono Higurashi: Ken to Pants to Wooser to",2021,5,1,6.19,2209
20355,"Zeonic Toyota Special Movie",1660,3,2,6.19,1251
30137,"Big Order",1186,4,1,6.18,17237
7621,"Chuumon no Ooi Ryouriten",2812,1,1,6.18,374
15043,"Haitai Nanafa",2356,6,13,6.18,5907
2892,"Hakushon Daimaou",1958,6,52,6.18,692
28093,"Hana wa Saku: Touhoku ni Saku",2814,5,1,6.18,557
7363,"Hokuto no Ken: Legend of Heroes",1032,5,1,6.18,1906
3259,"Lemon Angel (1988)",2749,6,9,6.18,567
19769,"Mahou Sensou",892,6,12,6.18,104192
21013,"Marvel Disk Wars: The Avengers",1021,6,51,6.18,3953
545,"Mousou Kagaku Series: Wandaba Style",2317,6,12,6.18,2077
31111,"Nisshin Seifun Group CM",3048,5,3,6.18,380
12393,"Oyako Club",2350,6,1818,6.18,160
8446,"SAI: Part 1 / Revolving... to the Core",2841,2,1,6.18,306
34048,"Seoul-yeok",3020,1,1,6.18,405
7004,"Shin Calimero",1677,6,52,6.18,1016
989,"Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi",2962,5,1,6.18,560
3818,"Soratobu Toshi Keikaku",3128,2,1,6.18,1163
27677,"Stratos 4 OVA: Stratos 4.1 - Dutch Roll",1106,5,1,6.18,239
3762,"The Borgman: Last Battle",700,4,1,6.18,386
5923,"Utsunomiko: Heaven Chapter",1409,4,13,6.18,333
20587,"Ashinaga Ojisan",1827,5,1,6.17,232
25431,"Chain Chronicle: Short Animation",247,4,8,6.17,2814
310,"Chiisana Obake Acchi, Kocchi, Socchi",2356,6,50,6.17,1226
29876,"Chu Feng: B.E.E",503,3,6,6.17,11481
5052,"Eightman",787,6,56,6.17,629
19431,"Gokujo.: Souda Onsen ni Ikou!!",1950,5,1,6.17,2288
18953,"Hitotsubu ni Kawaranu Ai wo Komete",3070,3,1,6.17,1287
25429,"Isuca",464,6,10,6.17,63638
10908,"Kakko Kawaii Sengen! 2",1677,6,10,6.17,324
31044,"Kamisama Minarai: Himitsu no Cocotama",2815,6,-1,6.17,1413
22847,"Kara no Kyoukai: Mirai Fukuin - Manner Movie",2438,1,1,6.17,4260
8316,"Kawasaki Frontale x Tentai Senshi Sunred",2233,5,4,6.17,363
12141,"Kaze no Matasaburou",2823,4,1,6.17,371
4689,"Kaze no Toori Michi",3116,2,1,6.17,1902
28811,"Last Exile: Doyou no Asa",2229,5,3,6.17,626
624,"Mouse",452,6,12,6.17,10979
5085,"Nakedyouth",3212,3,1,6.17,4125
12677,"Ozma",1160,6,6,6.17,11556
2781,"Saint Luminous Jogakuin",3154,6,13,6.17,1701
2476,"School Days",2514,6,12,6.17,279183
6268,"Sekishoku Elegy",3193,4,1,6.17,397
10718,"Soliton no Akuma",2622,1,1,6.17,412
25635,"Space☆Dandy Picture Drama",2330,5,2,6.17,2399
30648,"Stitch!: Zutto Saikou no Tomodachi Special",1342,5,1,6.17,189
17209,"Suzy&#039;s Zoo: Daisuki! Witzy - Happy Birthday",3023,5,1,6.17,158
14367,"Tenshi na Konamaiki Specials",3250,5,13,6.18,504
3787,"The Choujo",2331,4,1,6.17,1525
5515,"Wakusei Robo Danguard Ace: Uchuu Daikaisen",3099,1,1,6.17,220
1349,"A.D. Police (TV)",1093,6,12,6.16,5547
32171,"Ange Vierge",1548,6,12,6.16,21934
32353,"Bonobono (2016)",1677,6,-1,6.16,760
7164,"Catman Specials",2021,5,4,6.16,346
1106,"Eikyuu Kazoku",2247,1,1,6.16,5305
5178,"First Squad: The Moment of Truth",978,1,1,6.16,25040
23179,"Kyoukai no Rinne",2356,5,1,6.16,2983
31137,"Mahou Shoujo Lyrical Nanoha ViVid: Special Program",1022,5,1,6.15,1026
32248,"Masamune Datenicle",983,3,-1,6.16,846
33281,"Mori no Andou",1677,3,1,6.17,623
32805,"Nyanbo!",1677,6,26,6.16,2886
10796,"Softenni Specials",1945,5,6,6.16,2902
2291,"Tatakae!! Iczer-1",214,4,3,6.16,3126
28925,"Youkai Watch: Best 10",2134,5,1,6.16,231
32826,"Yuuki no Baton",3116,2,1,6.16,549
5503,"Atagoal wa Neko no Mori",3023,1,1,6.15,483
20855,"Bacterial Contamination",2376,2,1,6.15,1643
4534,"Choujin Locke: Shinsekai Sentai",1175,4,2,6.15,530
4907,"Daikyouryuu Jidai",3232,1,1,6.15,275
10766,"Detective Conan vs. Wooo",1378,3,2,6.15,2587
9445,"Gunparade Orchestra OVA",3079,4,3,6.15,394
515,"Hajimari no Boukensha-tachi: Legend of Crystania",249,1,1,6.15,2893
4126,"Mahou no Tenshi Creamy Mami: Lovely Serenade",3116,2,1,6.15,385
8409,"Marie &amp; Gali ver. 2.0",1677,6,30,6.15,499
1838,"Mitsu x Mitsu Drops",2679,4,2,6.15,16436
21649,"Mitsuwano",3255,4,1,6.15,2794
3176,"Nessa no Haou Gandalla",1431,6,26,6.15,637
9575,"Nodoka Mori no Doubutsu Daisakusen",2780,5,1,6.15,160
17787,"Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film",3233,5,1,6.15,705
30851,"Q Transformers: Saranaru Ninki Mono e no Michi",3094,6,13,6.15,210
2095,"Salamander",1644,4,3,6.15,597
33734,"Samurai Noodles: The Originator",2973,3,1,6.15,254
3759,"School Days: Valentine Days",2249,4,1,6.15,32917
